incident_id,day_of_week,hour,is_month_end,system,incident_type,severity,team,after_change,affected_users,transactions_impacted,resolution_minutes,downtime_minutes,availability_pct,cpu_peak_pct,memory_peak_pct,monitoring_alerts,sla_breach
INC101185,Friday,9,yes,CRM,Human Error,Low,Infrastructure,no,49,1207,446,279,80.57,55.1,65.0,5,no
INC101186,Wednesday,0,no,Payments Gateway,Batch Failure,Critical,Application Support,no,28,844,161,131,90.7,73.3,59.6,11,yes
INC101187,Sunday,11,no,Payments Gateway,Performance Degradation,Medium,DBA,no,347,8534,201,112,92.31,80.9,59.9,38,no
INC101188,Monday,5,yes,CRM,Human Error,Medium,Infrastructure,no,63,843,537,324,80.0,75.6,71.4,6,yes
INC101189,Thursday,14,no,Payments Gateway,Performance Degradation,Critical,Infrastructure,no,670,19135,138,80,94.45,69.3,66.1,26,yes
INC101190,Wednesday,15,no,Mobile App,Performance Degradation,Low,Infrastructure,no,25,511,657,380,80.0,77.5,50.8,1,no
INC101191,Wednesday,9,yes,Home Banking,Performance Degradation,Medium,Infrastructure,no,309,7406,224,89,93.29,71.5,76.0,40,no
INC101192,Saturday,22,no,Mobile App,Application Error,Low,Application Support,no,11,239,810,537,80.0,69.0,67.6,1,no
INC101193,Sunday,18,no,Home Banking,Security Alert,Medium,Security,no,92,1790,159,76,94.85,43.1,46.0,46,no
INC101194,Saturday,13,no,Payments Gateway,Human Error,Low,Application Support,no,33,838,240,144,90.18,60.5,67.2,7,no
INC101195,Monday,8,no,Core Banking,Human Error,Medium,Infrastructure,no,47,1221,168,77,94.31,49.5,47.8,2,no
INC101196,Monday,9,no,Mobile App,Performance Degradation,Medium,Infrastructure,no,47,1253,354,192,86.85,85.8,80.9,6,no
INC101197,Thursday,7,yes,Home Banking,Application Error,High,Application Support,no,34,776,356,165,88.35,85.2,76.9,1,yes
INC101198,Tuesday,10,yes,Home Banking,Security Alert,Medium,Security,no,24,703,234,81,93.88,28.0,30.4,2,no
INC101199,Friday,9,no,Mobile App,Performance Degradation,Medium,Infrastructure,no,50,1056,387,188,87.28,55.5,67.8,1,no
INC101200,Thursday,16,no,Home Banking,Application Error,Medium,Application Support,yes,85,1886,361,199,86.41,69.5,62.2,7,no
INC101201,Thursday,5,no,CRM,Application Error,Medium,Application Support,yes,109,2689,597,392,80.0,65.4,54.7,1,yes
INC101202,Friday,2,no,Mobile App,Application Error,High,Application Support,yes,101,2616,196,104,92.59,68.1,69.1,4,no
INC101203,Friday,14,no,Home Banking,Performance Degradation,Low,Infrastructure,no,186,4365,307,179,87.37,62.3,72.5,10,no
INC101204,Monday,8,no,Core Banking,Application Error,Medium,Application Support,no,18,565,180,77,94.08,65.0,50.8,1,yes
INC101205,Monday,6,no,ATM Network,Batch Failure,High,Application Support,no,42,1137,551,317,80.0,62.7,35.1,2,yes
INC101206,Thursday,2,yes,Home Banking,Batch Failure,Medium,Application Support,no,137,3490,490,225,84.65,48.4,50.2,9,yes
INC101207,Wednesday,14,yes,Payments Gateway,Human Error,Medium,Application Support,yes,93,2413,113,59,95.79,49.5,40.5,16,no
INC101208,Tuesday,1,yes,Core Banking,Batch Failure,Medium,Application Support,no,30,760,169,78,94.57,63.0,54.0,6,no
INC101209,Wednesday,2,yes,Payments Gateway,Batch Failure,High,Application Support,no,165,4343,159,63,95.67,70.8,48.1,32,no
INC101210,Friday,14,no,Trading Platform,Performance Degradation,Medium,Infrastructure,no,31,472,382,186,87.17,67.9,64.0,3,no
INC101211,Friday,3,no,Mobile App,Application Error,Critical,Application Support,no,44,1315,175,82,93.83,61.3,49.0,10,yes
INC101212,Thursday,10,no,Core Banking,Human Error,High,Application Support,no,120,3141,50,11,99.41,42.4,29.1,10,no
INC101213,Tuesday,14,no,Core Banking,Human Error,Low,Application Support,no,60,1670,307,147,89.38,47.3,51.5,22,no
INC101214,Tuesday,4,yes,Core Banking,Application Error,High,Application Support,no,45,1063,108,67,95.59,57.6,41.9,5,no
INC101215,Wednesday,10,no,Trading Platform,Performance Degradation,Critical,DBA,yes,38,687,161,58,95.6,62.8,56.2,9,yes
INC101216,Tuesday,17,no,CRM,Network Outage,Critical,Infrastructure,no,19,309,214,115,91.56,75.8,63.5,0,yes
INC101217,Thursday,1,yes,CRM,Batch Failure,High,Application Support,no,29,709,196,85,94.09,89.3,63.9,3,no
INC101218,Thursday,20,no,Trading Platform,Application Error,Medium,Application Support,yes,129,3458,324,184,87.2,34.3,34.3,8,no
INC101219,Monday,14,no,Home Banking,Application Error,Medium,Application Support,yes,95,2829,243,111,92.33,76.9,64.8,10,yes
INC101220,Monday,19,no,CRM,Application Error,Medium,Application Support,yes,91,2371,377,234,83.44,86.2,74.9,1,no
INC101221,Monday,12,no,Home Banking,Performance Degradation,Low,DBA,no,103,2211,391,263,81.81,69.2,74.2,3,no
INC101222,Saturday,1,no,Core Banking,Batch Failure,High,DBA,no,42,895,321,121,91.7,76.1,95.4,2,yes
INC101223,Thursday,0,no,Payments Gateway,Application Error,Medium,Application Support,yes,14,443,182,109,92.84,41.9,51.7,4,no
INC101224,Monday,15,yes,Core Banking,Application Error,Critical,Application Support,no,38,793,168,125,91.38,68.0,58.9,2,no
INC101225,Saturday,15,no,Trading Platform,Performance Degradation,High,Infrastructure,no,30,1033,531,241,83.05,77.9,67.9,7,yes
INC101226,Wednesday,1,no,CRM,Application Error,Critical,Application Support,yes,24,820,77,19,98.21,67.3,55.8,0,no
INC101227,Wednesday,4,no,Payments Gateway,Batch Failure,Critical,Application Support,no,196,6630,220,142,89.6,59.7,59.3,25,yes
INC101228,Sunday,21,no,Trading Platform,Application Error,Critical,Application Support,yes,143,3805,82,13,99.21,62.5,59.0,16,no
INC101229,Monday,13,no,Mobile App,Application Error,High,Application Support,no,605,14280,86,30,98.19,69.8,69.7,131,no
INC101230,Monday,8,no,Core Banking,Hardware Failure,Medium,Infrastructure,no,35,930,597,252,82.19,53.7,32.4,3,yes
INC101231,Thursday,15,yes,CRM,Human Error,Medium,Application Support,yes,171,4882,135,91,93.77,44.9,45.1,5,no
INC101232,Monday,12,no,ATM Network,Network Outage,Low,Network,no,217,4960,519,294,80.0,53.9,38.0,4,no
INC101233,Thursday,19,yes,CRM,Application Error,Medium,Application Support,yes,31,617,106,50,96.78,50.7,52.0,3,yes
INC101234,Monday,15,yes,Home Banking,Performance Degradation,Medium,Infrastructure,no,117,2811,330,173,88.29,69.8,81.8,4,no
INC101235,Monday,9,yes,Home Banking,Performance Degradation,High,Infrastructure,no,257,5571,223,155,88.44,71.0,68.1,53,no
INC101236,Monday,16,no,Home Banking,Application Error,Medium,Application Support,no,72,2162,214,94,93.83,71.6,63.0,6,no
INC101237,Wednesday,11,no,Payments Gateway,Application Error,High,Application Support,no,67,1498,119,20,98.7,70.2,62.3,3,no
INC101238,Monday,14,no,ATM Network,Network Outage,Low,Network,no,29,763,487,244,82.87,52.0,38.8,11,no
INC101239,Monday,15,no,CRM,Performance Degradation,Low,Infrastructure,no,4,143,507,299,80.0,93.6,75.3,1,no
INC101240,Saturday,7,no,Home Banking,Application Error,High,Application Support,no,84,2586,331,168,88.34,79.7,69.2,13,yes
INC101241,Tuesday,9,no,Mobile App,Application Error,Medium,Application Support,yes,39,1061,139,99,92.95,76.1,47.2,6,no
INC101242,Tuesday,5,no,Core Banking,Application Error,Medium,Application Support,no,25,660,340,125,90.99,67.5,66.8,4,no
INC101243,Monday,22,no,Home Banking,Application Error,Medium,Application Support,no,105,2160,477,263,81.49,66.3,63.4,9,no
INC101244,Tuesday,8,yes,Mobile App,Application Error,High,Application Support,no,22,606,129,119,91.37,31.1,30.9,2,yes
INC101245,Tuesday,12,no,Mobile App,Security Alert,Medium,Security,no,155,4670,395,236,84.08,50.4,35.4,4,no
INC101246,Thursday,11,no,Mobile App,Performance Degradation,Low,Infrastructure,no,98,1723,690,427,80.0,66.2,65.5,4,no
INC101247,Monday,0,no,Home Banking,Application Error,High,Application Support,yes,55,1773,80,51,97.25,34.9,30.2,3,no
INC101248,Saturday,9,no,Payments Gateway,Application Error,Medium,Application Support,no,65,1421,672,346,80.0,67.9,38.5,1,yes
INC101249,Sunday,14,no,Trading Platform,Hardware Failure,Critical,Infrastructure,no,21,632,660,375,80.0,48.7,41.6,1,yes
INC101250,Monday,13,no,Home Banking,Performance Degradation,Low,DBA,no,128,3180,342,199,85.81,90.6,100.0,4,no
INC101251,Monday,2,no,Core Banking,Batch Failure,Critical,Application Support,no,98,2402,141,68,95.2,77.3,72.6,2,yes
INC101252,Monday,2,no,Payments Gateway,Application Error,High,Application Support,no,90,2132,350,171,88.15,70.9,66.6,23,yes
INC101253,Thursday,3,no,ATM Network,Hardware Failure,High,Infrastructure,no,99,2073,343,193,86.37,57.7,51.1,14,no
INC101254,Monday,14,yes,ATM Network,Security Alert,Low,Security,no,29,835,174,67,95.18,57.3,60.1,7,no
INC101255,Saturday,10,no,Home Banking,Human Error,Low,Infrastructure,yes,16,370,179,151,89.66,35.7,40.0,6,no
INC101256,Friday,10,yes,Mobile App,Performance Degradation,Critical,Infrastructure,no,222,4391,166,96,93.49,76.9,54.6,34,yes
INC101257,Friday,5,no,Trading Platform,Network Outage,Critical,Network,no,111,2342,272,167,87.93,58.0,66.8,11,yes
INC101258,Wednesday,2,no,Payments Gateway,Network Outage,Medium,Network,no,40,779,279,145,90.03,42.2,40.5,10,no
INC101259,Sunday,0,yes,Core Banking,Batch Failure,High,Application Support,yes,105,2419,174,81,94.57,69.4,74.0,4,no
INC101260,Monday,9,yes,CRM,Performance Degradation,Critical,Infrastructure,no,157,4239,209,130,90.77,72.0,75.9,6,yes
INC101261,Wednesday,8,no,Home Banking,Performance Degradation,Low,Infrastructure,no,181,3964,367,200,85.87,65.7,59.4,13,no
INC101262,Tuesday,4,yes,Payments Gateway,Batch Failure,Critical,Application Support,no,48,1368,82,74,95.02,51.3,35.4,11,no
INC101263,Sunday,11,no,CRM,Human Error,Medium,Application Support,yes,10,259,249,148,88.82,57.0,44.5,3,no
INC101264,Thursday,23,no,Home Banking,Network Outage,High,Infrastructure,no,24,623,259,141,90.21,72.2,47.1,9,yes
INC101265,Friday,0,no,Payments Gateway,Batch Failure,Medium,Application Support,yes,49,1279,373,191,87.31,79.3,47.3,1,no
INC101266,Monday,15,no,ATM Network,Network Outage,Medium,Infrastructure,no,227,7025,222,168,87.42,72.3,64.7,6,no
INC101267,Sunday,11,no,CRM,Human Error,Medium,Application Support,no,21,429,208,124,91.68,54.2,53.0,0,yes
INC101268,Wednesday,14,no,CRM,Human Error,Low,Application Support,no,20,615,290,122,91.72,86.4,81.1,4,yes
INC101269,Wednesday,19,yes,CRM,Application Error,Low,Application Support,no,18,516,403,252,82.0,80.9,88.8,1,no
INC101270,Sunday,15,no,Core Banking,Human Error,Low,Infrastructure,no,37,917,169,77,94.83,52.4,64.9,11,no
INC101271,Tuesday,14,no,CRM,Human Error,Medium,Application Support,no,40,1172,60,54,96.6,57.1,43.7,2,no
INC101272,Wednesday,18,no,CRM,Hardware Failure,High,Infrastructure,yes,14,347,482,159,88.55,63.7,52.7,0,yes
INC101273,Thursday,9,no,Trading Platform,Human Error,Low,Infrastructure,yes,114,2997,167,89,93.57,54.4,66.8,2,yes
INC101274,Monday,22,no,ATM Network,Network Outage,Critical,Network,no,63,1391,329,225,84.38,60.5,74.5,5,no
INC101275,Tuesday,2,no,Core Banking,Hardware Failure,Critical,Infrastructure,no,774,22385,387,211,85.69,54.7,54.2,53,yes
INC101276,Monday,15,no,Trading Platform,Performance Degradation,High,Infrastructure,no,19,347,259,178,87.45,69.5,58.9,0,yes
INC101277,Monday,11,no,Core Banking,Security Alert,Medium,Security,no,294,7280,332,192,86.65,85.6,71.2,22,no
INC101278,Saturday,12,no,Home Banking,Application Error,High,Application Support,no,295,8222,342,218,84.63,56.4,60.3,7,yes
INC101279,Thursday,19,yes,Trading Platform,Security Alert,High,Security,no,36,1075,503,319,80.0,55.3,37.8,3,yes
INC101280,Tuesday,3,no,CRM,Human Error,Low,Infrastructure,no,22,463,239,136,90.92,63.5,45.0,0,no
INC101281,Wednesday,2,yes,CRM,Batch Failure,Critical,Application Support,no,20,639,388,296,80.0,51.7,64.9,4,yes
INC101282,Wednesday,7,no,Payments Gateway,Human Error,Medium,Infrastructure,no,28,572,89,89,93.69,51.8,34.5,2,no
INC101283,Thursday,18,yes,Home Banking,Application Error,Medium,Application Support,yes,76,1166,100,77,94.64,58.2,56.6,0,no
INC101284,Sunday,18,no,Mobile App,Application Error,High,Application Support,no,84,1866,428,225,84.09,76.5,57.6,17,yes
INC101285,Sunday,11,no,Core Banking,Application Error,Low,Application Support,no,14,325,363,151,89.17,58.5,34.4,1,no
INC101286,Wednesday,3,no,Trading Platform,Hardware Failure,Critical,Infrastructure,no,473,11768,639,336,80.0,71.9,62.9,9,yes
INC101287,Tuesday,9,no,Mobile App,Performance Degradation,Low,Infrastructure,no,50,1167,690,373,80.0,76.0,50.1,3,no
INC101288,Wednesday,0,yes,Core Banking,Batch Failure,High,DBA,no,77,1923,494,240,82.71,88.0,96.4,1,no
INC101289,Thursday,17,no,Core Banking,Performance Degradation,Critical,Infrastructure,yes,50,1277,130,57,96.25,80.2,89.5,9,yes
INC101290,Wednesday,2,no,Payments Gateway,Network Outage,Critical,Network,no,63,1685,128,76,95.02,49.9,41.5,5,yes
INC101291,Thursday,7,no,Trading Platform,Performance Degradation,Medium,Infrastructure,yes,34,665,88,12,98.74,84.7,84.9,3,yes
INC101292,Thursday,14,no,Trading Platform,Human Error,Medium,Application Support,no,50,1161,344,162,88.58,42.9,51.1,3,no
INC101293,Tuesday,23,no,Core Banking,Security Alert,High,Security,no,72,1888,134,75,94.59,74.3,81.4,12,no
INC101294,Tuesday,19,no,Core Banking,Hardware Failure,Low,Infrastructure,no,116,2247,1456,720,80.0,67.9,47.9,29,yes
INC101295,Tuesday,16,no,Mobile App,Performance Degradation,Medium,Infrastructure,no,92,1853,389,285,80.79,77.1,90.7,4,no
INC101296,Monday,15,no,Core Banking,Human Error,Low,Application Support,no,112,2602,223,105,92.39,69.4,43.9,9,no
INC101297,Monday,0,no,CRM,Application Error,High,Application Support,yes,41,1103,174,121,91.09,58.3,63.2,1,no
INC101298,Friday,18,no,Payments Gateway,Application Error,High,Application Support,no,93,2291,271,97,93.53,50.2,49.8,12,yes
INC101299,Tuesday,0,yes,Core Banking,Batch Failure,High,Application Support,no,58,1249,220,132,91.02,56.2,54.0,4,no
INC101300,Monday,10,no,Trading Platform,Performance Degradation,High,Infrastructure,no,138,3121,376,204,86.27,73.7,76.4,55,yes
INC101301,Thursday,9,no,Mobile App,Performance Degradation,High,DBA,no,110,2625,370,191,86.37,91.8,70.7,51,yes
INC101302,Friday,8,no,Home Banking,Security Alert,Critical,Security,no,83,2205,193,169,88.52,46.8,36.2,9,yes
INC101303,Tuesday,15,no,ATM Network,Network Outage,Critical,Network,no,64,1965,148,73,94.67,97.0,65.6,2,yes
INC101304,Friday,0,no,Core Banking,Batch Failure,Medium,DBA,no,60,999,633,262,82.02,75.9,67.4,5,yes
INC101305,Sunday,12,yes,Mobile App,Performance Degradation,High,Infrastructure,no,85,2304,99,67,95.33,69.2,65.2,30,no
INC101306,Thursday,17,yes,CRM,Human Error,Low,Infrastructure,yes,32,816,183,101,93.65,62.5,48.6,1,no
INC101307,Thursday,2,yes,CRM,Batch Failure,Critical,Application Support,no,29,789,230,152,89.6,84.1,80.3,13,yes
INC101308,Monday,22,no,Home Banking,Application Error,Medium,Application Support,yes,144,4254,143,44,96.83,61.1,85.5,0,no
INC101309,Sunday,0,yes,Home Banking,Batch Failure,High,DBA,no,167,3677,468,230,84.08,79.7,80.3,0,yes
INC101310,Wednesday,12,no,Mobile App,Network Outage,High,Infrastructure,no,411,11825,282,140,90.24,74.3,65.5,24,yes
INC101311,Sunday,2,no,Mobile App,Application Error,Low,Application Support,yes,35,756,266,186,86.68,50.9,47.3,9,no
INC101312,Thursday,18,no,Mobile App,Network Outage,Medium,Infrastructure,yes,136,3448,417,241,83.94,70.3,66.9,9,no
INC101313,Monday,8,no,Mobile App,Performance Degradation,Critical,Infrastructure,no,16,362,82,14,99.59,57.0,64.9,3,no
INC101314,Monday,16,no,Home Banking,Network Outage,High,Network,no,178,4455,422,266,81.47,63.2,49.4,21,yes
INC101315,Thursday,11,yes,CRM,Application Error,Low,Application Support,yes,9,265,111,66,95.66,77.1,64.1,3,no
INC101316,Thursday,3,no,Trading Platform,Batch Failure,Critical,Application Support,no,24,616,187,131,91.62,88.8,77.0,2,yes
INC101317,Monday,13,yes,Mobile App,Human Error,Medium,Infrastructure,no,101,3217,179,98,93.63,60.4,44.0,3,no
INC101318,Friday,20,yes,Trading Platform,Application Error,High,Application Support,no,30,592,172,79,94.41,55.9,34.5,7,no
INC101319,Saturday,8,no,Home Banking,Network Outage,High,Network,no,42,1102,426,284,80.25,92.7,75.7,7,yes
INC101320,Wednesday,5,yes,Payments Gateway,Batch Failure,High,Application Support,yes,46,1317,151,56,95.51,82.0,84.1,9,no
INC101321,Wednesday,10,no,Home Banking,Performance Degradation,Medium,Infrastructure,yes,148,3573,300,216,85.27,85.6,64.8,5,no
INC101322,Monday,11,no,Core Banking,Human Error,Low,Application Support,no,25,804,297,145,90.37,82.8,77.7,6,no
INC101323,Friday,1,no,Mobile App,Batch Failure,High,DBA,no,74,1726,296,152,89.88,62.4,70.5,0,no
INC101324,Tuesday,1,no,Mobile App,Application Error,Low,Application Support,no,42,1008,478,216,85.25,40.5,32.1,4,no
INC101325,Saturday,6,no,Mobile App,Application Error,Medium,Application Support,no,148,3177,323,145,90.05,55.4,42.8,10,yes
INC101326,Tuesday,10,no,Mobile App,Performance Degradation,Medium,Infrastructure,no,161,4081,251,149,89.3,52.0,51.1,18,no
INC101327,Thursday,8,no,Core Banking,Human Error,Medium,Application Support,yes,13,234,127,83,94.35,42.7,61.4,5,no
INC101328,Tuesday,15,no,Core Banking,Network Outage,High,Network,no,198,5379,264,115,91.79,60.3,47.9,4,yes
INC101329,Monday,16,no,ATM Network,Network Outage,Medium,Network,no,35,721,685,433,80.0,51.0,42.0,8,yes
INC101330,Friday,5,no,ATM Network,Hardware Failure,Critical,Infrastructure,no,89,2006,265,120,91.4,58.2,68.8,10,yes
INC101331,Wednesday,1,no,Core Banking,Hardware Failure,Low,Infrastructure,no,24,732,845,477,80.0,71.3,62.3,4,no
INC101332,Thursday,1,yes,Core Banking,Batch Failure,High,DBA,yes,102,3038,83,86,94.49,52.2,42.0,2,no
INC101333,Sunday,7,no,Payments Gateway,Application Error,Medium,Application Support,no,646,17744,611,329,80.0,74.5,48.9,153,yes
INC101334,Sunday,7,no,ATM Network,Network Outage,High,Network,no,71,2303,275,113,92.27,69.0,45.8,4,yes
INC101335,Saturday,18,no,Trading Platform,Hardware Failure,High,Infrastructure,no,37,1069,292,150,89.9,79.6,78.4,4,yes
INC101336,Monday,7,no,Mobile App,Security Alert,Medium,Security,no,57,1511,805,476,80.0,63.0,55.0,3,yes
INC101337,Thursday,3,no,Mobile App,Security Alert,Medium,Security,no,18,522,525,291,80.0,74.7,71.1,7,yes
INC101338,Saturday,23,no,ATM Network,Hardware Failure,Critical,Infrastructure,no,265,8192,494,242,83.38,84.1,81.8,24,yes
INC101339,Tuesday,1,no,Home Banking,Application Error,Medium,Application Support,no,95,2949,392,204,86.36,100.0,91.9,12,no
INC101340,Monday,4,no,Core Banking,Network Outage,High,Infrastructure,no,28,584,274,83,94.47,74.8,75.2,2,yes
INC101341,Friday,1,no,Core Banking,Batch Failure,High,Application Support,no,29,832,213,98,92.49,70.1,59.8,6,no
INC101342,Wednesday,16,yes,CRM,Human Error,Medium,Infrastructure,no,41,1071,249,163,88.43,54.1,40.0,1,no
INC101343,Thursday,10,yes,Home Banking,Performance Degradation,High,Infrastructure,yes,195,4707,214,69,95.47,73.0,74.2,11,no
INC101344,Sunday,5,no,Payments Gateway,Application Error,Medium,Application Support,yes,23,449,252,113,92.01,63.3,60.6,3,no
INC101345,Thursday,4,no,Core Banking,Batch Failure,High,DBA,no,199,3702,614,399,80.0,65.8,64.2,16,yes
INC101346,Wednesday,9,no,Home Banking,Security Alert,Medium,Security,no,70,1567,351,188,87.59,50.0,40.6,1,no
INC101347,Tuesday,18,no,Trading Platform,Hardware Failure,High,Infrastructure,no,24,453,199,135,90.42,44.4,60.5,11,no
INC101348,Wednesday,2,no,Payments Gateway,Security Alert,Medium,Security,no,42,1024,176,85,93.74,73.5,60.1,8,no
INC101349,Monday,6,no,Core Banking,Application Error,Medium,Application Support,yes,320,8891,97,60,95.71,92.5,82.9,10,yes
INC101350,Friday,11,yes,CRM,Human Error,Medium,Application Support,yes,11,256,94,34,97.49,91.0,75.0,5,no
INC101351,Saturday,14,yes,Mobile App,Security Alert,High,Security,no,42,1015,297,159,89.5,69.6,68.7,2,yes
INC101352,Tuesday,12,yes,Home Banking,Performance Degradation,Medium,Infrastructure,no,180,3772,391,133,90.4,84.6,72.5,11,no
INC101353,Tuesday,18,no,Payments Gateway,Security Alert,High,Security,no,92,2436,260,121,91.86,56.4,51.8,3,no
